,id,name,genres,followers,popularity
901,6QXqARXg4hZ3oAUitm2gU0,Julian Wassermann,"['deep techno', 'munich electronic']",15782,27
902,1BrnoJ2vqnrglD97OiTjIu,Anders Berglund,[],240,16
903,1NcUsr07BOPEQHnREfVUPh,David Dundas,['classic uk pop'],2794,29
904,3UcnwnNwP6egaBs7DAgRdJ,Bill Lee,['movie tunes'],1446,43
905,5Qsw5IlZpzuwDDsfwPzMSs,Craig Walker,[],887,22
906,7qZdnGoW781UFYTcMpDilR,David Johansen,"['glam rock', 'pub rock']",11004,19
907,2JkSe8dim8GE1nxMjnqn72,Matthias Weber,['german soundtrack'],446,17
908,1uLsGz1wk8RT2g3YcmZnL1,Goro Yasukawa,['japanese soundtrack'],240,9
909,5wQTqhv3IvTqFSkSbVIodM,Bonnie Rasmussen,[],3,0
910,6Y7Z4ntL9vZKD5nu0Gow6i,Joachim Holbek,['nordic soundtrack'],211,3
911,5WZpS24ae5QahbzIostZXt,Khaled Mouzanar,"['arab folk', 'arabic instrumental', 'lebanese indie']",22250,37
912,3wCZYeAMDzjqdjtAYrigmV,Francesco De Masi,['vintage italian soundtrack'],3202,24
913,2IruVgOqmZsIGniSxYjjdX,Jón Ólafsson,['icelandic singer-songwriter'],309,6
914,1NueKSreiFLxEJ1ml6nT8Q,Roger Kellaway,[],2101,26
915,0FVJQsKBRVRZwCFUlh8RUP,Eduardo Polonio,['spanish experimental'],111,0
916,3OQ6LmhU59NAsdJfQHQmaa,Robert Kraft,"['deep soft rock', 'yacht rock']",636,7
917,7Akz0poR4eUgNM0ciCWqIs,Patricia Quinn,[],1175,44
918,4qLcZ00bh6qqKil3lXj23A,Ron Grainer,"['hauntology', 'theme']",2303,27
919,23P8kVBVyDkO8s6sn1QDre,Michael Lington,"['smooth jazz', 'smooth saxophone']",29681,39
920,4ChqhbX2zIPRYbtY8RdOW0,Gillo Pontecorvo,[],1,0
921,1fn1zda146dVI8wNdqi9l6,Krsna Solo,[],11816,21
922,4MEJ3gS7aOHCNDwsUnFOo3,Bo Harwood,[],51,6
923,0dV3ZqLBTuehN0DMtrC1ht,Simon Boswell,['british soundtrack'],1671,16
924,4VjSH9c0b13KQpdgCi6nTi,Albert Glasser,[],63,0
925,1EvGQrV8jKntlYXuPOBKvy,Douglas Gamley,[],275,11
926,4wp8iKnf9UFhuaPVy4SXsO,Joe Raposo,[],468,5
927,6jWiJIV5K8R2WwjOSxDXBX,Jo Boyer,[],0,0
928,0bcumn1QlNcVagBgOAvPLU,Shaun Davey,[],1884,24
929,11Kc4hZ4CnUFSEUIvBjheW,Anthony Marinelli,[],239,12
930,4K6blSRoklNdpw4mzLxwfn,Kumar Sanu,"['filmi', 'modern bollywood']",13336946,74
931,3HRp89HGQApYKnq25n2l60,Maurizio De Angelis,['vintage italian soundtrack'],436,26
932,3hXamyVWJEtTQzBoSbELHK,Rogerio Lourenço dos Santos,[],41,36
933,1sjw4xq2pAWy5Vdgba5QAt,HENRY,['k-pop'],511193,53
934,78PNVcf78Xre28Fy0fvtmR,Kim Tae Seong,['korean soundtrack'],575,16
935,3NF4v94nvKdVdOUUvZXS2q,Giovanni Venosta,['italian soundtrack'],1147,19
936,1ruEDrFZVTsTgtfWMJgN7b,Michael Shrieve,['jazz rock'],2164,15
937,7cOgigZuXXjGM3WGQLdz3h,Leon Ko,[],73,0
938,0MZHRhbwFQN4JZF2hu0wwV,John Du Prez,[],3287,7
939,10PlNYP2y2JID5m7jU9bN5,Ed Côrtes,[],269,10
940,2dqtBtTSq5NdsycqQlKvVN,Oliver Lieb,"['classic progressive house', 'frankfurt electronic']",4625,15
941,3qVEup2bkKFXqRyWOe6Jb5,Carlo Crivelli,['italian soundtrack'],146,1
942,0GwHaWbWo4C4Ff2v7l1oMs,Christoph Blaser,[],36,0
943,0ObFwq8w8SfMs0xQqafq6y,Elliot Goldenthal,['soundtrack'],14854,35
944,6RX3X6dI939ANy78YXqWXT,Raymond Leppard,['orchestral performance'],1542,42
945,1PxmqA0iyGkSZtgHOJlB2l,Shinji Miyazaki,[],202,4
946,0mJoamO2s8QKkuKhTpJpPe,Neil Davidge,"['british soundtrack', 'video game music']",10303,33
947,3G3RD2OMqpKq9V234MF8TA,Ernst Reijseger,['modern cello'],6651,25
948,5MWBg16f5UYiaSlyVhzlIW,John Cale,"['art rock', 'melancholia', 'singer-songwriter']",193095,42
949,2RhQ3qsKW7Qrffe8xH34Ef,Luis Elices,[],2,0
950,0nJvyjVTb8sAULPYyA1bqU,Aaron Copland,"['american modern classical', 'classical', 'early modern classical']",94313,43
951,03XnX4XEVVtZNUBSdUlzsB,James Murphy,[],4650,27
952,22h0tDT6iByvf2Id9Tt61K,Daniel Nielsen,[],1,0
953,4uE9TgBW0AaPDHL1qYbtd0,Ravi Shankar,"['hindustani classical', 'indian classical', 'sitar']",607596,41
954,6cG8FdXB7snSY6tvEie67F,Daler Nazarov,[],4325,19
955,6WVY6SphdBRktxj3Wyx5un,Alejandro Amenábar,['latin soundtrack'],1051,22
956,4eZcS71JyYmqtlxVR2TSIe,William Goldstein,[],704,12
957,1F5SQQuwQRm2k2V43hiWXe,Giovanni Fusco,['vintage italian soundtrack'],1231,20
958,0XoDro3xyUJ9BEf5FlSECi,Matthew Margeson,['soundtrack'],3037,37
959,1CPwHx5lgVxv0rfcp7UXLx,Ry Cooder,"['acoustic blues', 'blues', 'country blues', 'country rock', 'folk', 'folk rock', 'pastoral', 'piedmont blues', 'roots rock', 'singer-songwriter', 'traditional blues']",300356,45
960,5GXayB4DWhtaw0nw2uM2tI,Jim Manzie,['horror synth'],51,0
961,1v1sbhRjpHfjqdBpSiwCvc,Daniel May,[],2319,35
962,69CvT8y8zQ5mngmmBSuxhr,Andres Levin,[],188,11
963,0WmzT6tMLhdST5BfYagbha,Mort Garson,"['canadian psychedelic', 'moog', 'space age pop', 'synthesizer']",115802,43
964,4SuycP9Co9aixP3b5f1lwZ,Ben Toth,[],1061,6
965,0YF3htY87UKOd5AOQwEuPh,Brian Keane,['turkish instrumental'],3547,27
966,1OWxt3WxCvMwyOwfdQ20RK,Georges Auric,['classic soundtrack'],1432,25
967,4fVy28K9jDfbyHtPGFYqjk,joseph bishara,['soundtrack'],7150,33
968,3TIFVwubt0Qv3UBDRHEpda,David Michael Frank,[],34338,36
969,7aKldvGENbL4bj8TCWHuhT,Michel Polnareff,"['chanson', 'ye ye']",207831,47
970,0AS0FjTSun5WIUhR9YxeCk,Michael Bearden,[],36,1
971,0MGQZNEMaEICyku3cSDrnJ,Arturo Sandoval,"['jazz cubano', 'jazz trumpet', 'latin jazz']",90707,41
972,5RpBia18SUKXrsrHLYlrrd,Shoi Miyazawa,[],453,30
973,6CN0bpYzFyAqFT3clMNno2,Jeremy Sams,[],171,3
974,0lcnytrjL6feSc9vaN2UzX,Ralph Sall,[],3,0
975,021TyLGj64ANDu1vD0Bjbg,Paul Buckley,[],401,25
976,2T1umP9UrmujttnGbNbDKX,Billy Scream,[],5,0
977,0Ty63ceoRnnJKVEYP0VQpk,Sting,"['permanent wave', 'soft rock', 'sophisti-pop']",3151667,69
978,19pwQFg4RP4px94WB4cC2J,Jean-Benoit Dunckel,[],741,0
979,10UeHdb8PzVa3M5GZapCOw,Damon Elliott,[],384,21
980,03GruNQP8X25PCoWzdvIGZ,Klaus Badelt,"['german soundtrack', 'orchestral soundtrack', 'soundtrack']",117584,59
981,59bgiWWmCiIfBkzZ8URC1Q,Gil Goldstein,[],1085,22
982,2IeMt1qx6ZVt1HFjdfE5tl,Jonathan Young,"['metal cover', 'otacore']",346477,57
983,5rTSrGxGb29AiNRh0omvKS,Julian Nott,[],801,24
984,2qLGUeF6YNEfR2lyzY6Nah,Alexander Courage,"['classic soundtrack', 'theme']",4437,22
985,6QRalTS97BOSE5V4kW7UfN,Killerpilze,['german rock'],27534,26
986,1tiMwHC7l7Ax5Ozn2eqgyE,Reijiro Koroku,[],45,0
987,4wMTcGiDCOJ5XkpbeyMU3m,Starr Parodi,['new age piano'],491,24
988,6quKdQHmx2x7FBJwLhmpmB,Gabriel Yared,"['french soundtrack', 'soundtrack']",27686,45
989,5MmXZQUGs0eXP5PV79iKrB,Wendy Carlos,['synthesizer'],30948,28
990,4YfKeIRYbVxfEdlKPtEWhU,Slowblow,"['folktronica', 'icelandic indie']",2774,2
991,5dH4mfMtp7yw2AxlEhh6EX,Mateo Messina,[],2429,17
992,583R0DNZk9YKM1jjfWIrE7,Agostino Marangolo,[],77,4
993,1QcBqYUeQ4Ux3itkdDaFi0,D. Imman,['tamil pop'],5543264,61
994,6zeO9UEBj64yOTXAjUPfcu,Jared Lee Gosselin,[],15,1
995,4iCwCMnqsNZ6atvRiADgtn,RZA,"['east coast hip hop', 'hardcore hip hop']",544184,62
996,0wl0uVK2vFevORWk3Ag01j,Antony Partos,['oceania soundtrack'],626,10
997,40CHf2k8vZGsDRr2FZgLlt,Mark Governor,[],363,21
998,6uebOCTJfJtCoNnIxqz0WZ,Ron Sures,[],6,0
999,6ANvDphTY009LMlDUHPX40,Peter Golub,[],78,5
1000,4xh5CAOFHjtmjSdrOfO2MH,Manuel Balboa,['spanish contemporary classical'],101,0
1001,3AAgPuWeuaC5vXph262cOW,Ryudo Uzaki,[],6535,12
1002,2faHhhDBHS27GWypaXDYkc,Xavier Jamaux,[],469,5
1003,3LdFdEbUVnYSTQwHZzM1Nk,Ben Watkins,[],92,0
1004,4YRxDV8wJFPHPTeXepOstw,Arijit Singh,"['filmi', 'modern bollywood']",96842743,88
1005,1SJOL9HJ08YOn92lFcYf8a,Shankar Mahadevan,['filmi'],8624920,73
1006,3k0yVV5D4nfGrCZIWvp1G0,Waddy Wachtel,[],401,4
1007,7xu3bDmSmrva2YND0rvjRW,Hahn Rowe,[],89,1
1008,3OsRAKCvk37zwYcnzRf5XF,Moby,"['downtempo', 'electronica']",1756184,65
1009,18ouJo7j7egCFOsRdCTcUk,John Cameron,['library music'],7756,30
1010,45ff9QmiC1LkmDPk5TBN21,John Tavener,"['21st century classical', 'anglican liturgy', 'british contemporary classical', 'contemporary classical', 'minimalism']",17478,37
1011,5cfI1SsgwSl0rk9PzQgQvJ,Gary Scott,[],19,0
1012,3sddhwNhGabYSvzYKhB7qj,Shikao Suga,"['j-acoustic', 'japanese singer-songwriter']",86552,38
1013,4GxNKj50amLne9azxcrqK2,Premgi Amaren,"['kollywood', 'tamil pop']",5535,53
1014,082b7vShQDifMthKSLN0Lb,Nori Toshiaki,[],234,42
1015,6Ik5XMfcWMna9SmlzUv6n9,Gilad Benamram,[],361,14
1016,6wFoIuf6haS7FtdH3RHQZE,Alexandre Azaria,['french soundtrack'],596,18
1017,5tz3Gij7I13utEbFMbINMS,Michael J. Lewis,[],98,3
1018,52j11xMvBi0yiQB1uPdbRO,Michael Doucet,"['cajun', 'zydeco']",1611,13
1019,4DzAnwGKdYRVinaiehB2Ux,Jill Fraser,[],14,0
1020,4ob0zvhtjnDSOVvz1jCsbi,Peter Salett,[],955,14
1021,6sn4bsOc6tzUSJTdUAn7eq,Jurgen Knieper,[],597,0
1022,1oX1l8zC13ovzEoGm2CAsd,The Michael Zager Band,['deep disco'],5867,32
1023,3B0bZAXnHTpGuPsuQo5fEd,Rolfe Kent,"['british soundtrack', 'soundtrack']",3971,24
1024,6LwyOMJScpSFGdAtnMo95C,Tevfik Akbaşlı,[],49,3
1025,2jqTyPt0UZGrthPF4KMpeN,Bappi Lahiri,"['classic bollywood', 'filmi', 'modern bollywood']",2127559,56
1026,3IpQziA6YwD53PQ5xbwgLF,Jóhann Jóhannsson,"['compositional ambient', 'experimental classical', 'icelandic classical', 'icelandic experimental', 'nordic soundtrack', 'soundtrack']",260021,63
1027,0xgLzYXTSX00BF1UpyXQpi,Nima Fakhrara,[],5365,34
1028,4AD76XYQxGZm4Rn7t6I2Ec,Gord Sinclair,[],846,3
1029,5M0BsKplclHv3l6QjOpotN,David Shire,['classic soundtrack'],5299,27
1030,49TMOCbwPzMpNMKQFAeISz,Jonathan Sheffer,[],323,10
1031,77yY2QmM6bYvjJ3y5L2R0v,Jeremy Soule,"['orchestral soundtrack', 'scorecore', 'video game music']",141427,63
1032,5W5bDNCqJ1jbCgTxDD0Cb3,Willie Nelson,"['classic country pop', 'classic texas country', 'country', 'country rock', 'nashville sound', 'outlaw country', 'singer-songwriter']",2080144,68
1033,3nHbslrR1NgMqHMTl5VC0d,Alec Puro,[],595,27
1034,4lgtxmgr3T7wS56YRuDmrY,David Friedman,"['jazz vibraphone', 'mallet']",710,8
1035,0VcmfHRYj9oStsXFwbLpim,Stephen Endelman,['british soundtrack'],318,6
1036,5IKUWzjLaHlqiZPFywfUsm,Joey Waronker,[],40,2
1037,0UR6Stq73cQyqWRWc7AIZG,John Rubinstein,[],909,19
1038,1MEkNy8o7kUgle1Yrru6MH,Cayo,['pluggnb'],24080,40
1039,19x6Cf9m8hRzpC1ZOBn07X,KIM SEONG HYEON,[],42,7
1040,6ElqtIfQsAkEYypgfJIjeK,DannyLux,['sad sierreno'],1267779,70
1041,1BKhdAolebQUVwfDGyQpfk,Mark Watters,[],241,14
1042,4Jl5W4ETxUCyEDgOEnqI4z,Teddy Verseti,[],305,49
1043,1GjDzWTLT3ED9H801T87UE,Dan Jones,[],959,19
1044,0tI55Iam0n4X1fBMSLvy9V,Anna Jordan,[],253,5
1045,60rNO7ymhlxcYxrdkDYq1k,Dylan LeBlanc,"['modern folk rock', 'new americana']",41622,40
1046,0SXuyE84W7LndOe9vCXNzQ,Matthew McCauley,['canadian soundtrack'],74,3
1047,4iy3JrFlBLHPvXqN1OcQS1,Luis Bacalov,"['classic soundtrack', 'italian soundtrack']",28354,43
1048,34Ai24gPz5YJ8NbksiNFef,Mike Patton,['tzadik'],162836,40
1049,7lw7yFmEaZMTiIpy3b5ZjT,Brian Hodgson,"['hauntology', 'theme']",947,18
1050,2FdBheCRIgBMhygsbki1mO,Takatsugu Muramatsu,"['anime score', 'japanese soundtrack']",11213,45
1051,6o0Gg8VsU3KlzbweNuI4us,Kid Creole,[],4,0
1052,2nv8pUrGHqpVzYvQCyiKjk,David Rose,"['easy listening', 'space age pop']",2250,32
1053,6HEynH0LkoBhVStL2cDeF5,Joby Talbot,"['21st century classical', 'british contemporary classical']",5476,33
1054,13PVzQGDDypUa5eGfJEVob,Roland Toubin,[],341,50
1055,4OUEopSDbWOfgdpXLqhBIK,Brendan Dolan,[],14,1
1056,4x3i3GRblwnlT7kMbMURCO,Franco Mannino,[],103,3
1057,6tMpMPtrimgQsbchahB2et,Graham Reynolds,[],1897,20
1058,5fHFkjKfYRCErfRi2T3Nzf,V. Selvaganesh,"['carnatic instrumental', 'indian classical']",28363,30
1059,2bferlGdgLqsNwz4dlgDrP,David Russell Martin,[],3,0
1060,7krLA5PivFoG56wnlFHJRy,Jane Antonia Cornish,"['21st century classical', 'spectra']",2712,22
1061,5KOXMDE1xrBJXtfvwZ5Cha,Richard Yuen,[],21,4
1062,6jZAOebMq50uIGqf1zeN6a,John R Graham,[],411,20
1063,73HYvBYbBoXKmDEzsM27RI,Victor Le Masne,[],1447,20
1064,1q13yHC6Syg5Y8iPLrRnCq,Joell Ortiz,['battle rap'],175377,44
1065,5uHGSebFid9zNlfdRLnRlw,Clive Langer And The Boxes,[],37,0
1066,27wsNfYXMXxQhiwBgcIHk6,Robert McNaughton,[],4,0
1067,58QpzIocJTBtk8zg11lIpe,Harry Cheng,[],2,1
1068,2UZMlIwnkgAEDBsw1Rejkn,Tom Petty,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",2388025,67
1069,2XLDoRIbLGPDqTXeTrVIbo,Marino Marini,['vintage italian pop'],13262,34
1070,62GY6xsIVFbUxZcFxGp8Uu,Jim Williams,['british soundtrack'],3013,20
1071,3CBETDmJHF7pJ4ENoSfs3Z,Signe Golin,[],161,46
1072,3rHBApuFwaJy65f7vWQJLr,Andy Summers,['jazz fusion'],19283,31
1073,3vEPiZHxQyB7TnPCyCB4i0,Stevan Pasero,[],1186,21
1074,2twCnYZ6KJpcFcfyZhcx6C,Brian Reitzell,[],12903,29
1075,6t6zRn7Wo4ctJPVLNJlhOs,Buddy Bregman,[],323,21
1076,57mN8tApCtBoEzAXcG8t75,Geir Jenssen,"['field recording', 'sound art']",1599,3
1077,3Me35AWHCGqW4sZ7bWWJt1,Xavi,"['corrido', 'sad sierreno']",390231,74
1078,63NXL9k1RkJYcQ5MkUETLL,Schoolly D,"['east coast hip hop', 'gangster rap', 'golden age hip hop', 'old school hip hop', 'philly rap']",86244,23
1079,3IjVHk8Mo8GBMKyHnwmth8,Neal Hefti,['space age pop'],2474,25
1080,0afemm9P2Bb2LL99xHY32n,Bernard Fanning,"['australian alternative rock', 'australian rock']",152113,48
1081,3tUNJleNxQwBMtk0LlMlav,Dr Daniel MCMahon,[],1,0
1082,5XfGFIgAuLp6WecQAJoIHJ,Adolph Deutsch,['classic soundtrack'],613,19
1083,1rMrjEZKoh7XUyJpJjvDSk,Christina Baldwin,[],21,9
1084,6NI4nSe6Stnryh7IypLacX,Friedrich Hollaender,[],512,12
1085,0b2XeWDPeBiLeskT6RFqMb,DJ Quik,"['g funk', 'popping', 'west coast rap']",865042,51
1086,0kV0e99xlTJcLKSu8KrLyp,Benny Andersson,['neo-classical'],32881,44
1087,5zMchxiISSC2VHM0Uwp1UR,Sharib Sabri,[],3707,40
1088,0LzOTqAYfLa6nwqaMZO4FA,Dennis McCarthy,"['classic soundtrack', 'theme']",6950,27
1089,6xA7PXadQA9wqRfcs8S5cy,Shirley Walker,['theme'],7541,24
1090,25B5Vk9Jqr42w35MQUyv3D,Julius Packiam (Tiger Theme),[],29,41
1091,1zlxgbK44voNHILFuCsrhZ,Alex Jaffray,[],156,0
1092,5udgy2xk333j33hKnwDz8O,David Grisman,"['bluegrass', 'instrumental bluegrass', 'jam band', 'jamgrass', 'jazz violin', 'mandolin', 'progressive bluegrass']",59942,40
1093,6f4cN9yI3tIsV4MKzLEb0h,Daniele Amfitheatrof,[],101,0
1094,3rBx0OJQpCXAzNtbCmE5va,Luke Gordon,[],34,2
1095,0G0OGIUGNUehvah5CpWzsz,Dave Payne,[],15,0
1096,52CwauewESOOCinema5KLc,The Voices Of Walter Schumann,[],411,13
1097,1YtTF1pj1ZFufjkP0BEfWE,Tom Tykwer,"['german soundtrack', 'soundtrack']",10090,43
1098,6icdHZQBG6KZCwGipSH9Tp,Eric Demarsan,['french soundtrack'],1500,18
1099,7y9VY3tkNBWA7dK8aQ9AG7,Atul Raninga,[],7,0
1100,3ZqRIzadY4WYQEg4Hj2vGC,Robin Guthrie,"['dream pop', 'solo wave']",28998,36
1101,3cw0ITAqCG8g8Besc499jQ,Arlon Ober,[],22,0
1102,6wvkwvDNBOQ9FXRQGfBxIv,Isao Tomita,"['moog', 'synthesizer', 'synthetic classical']",72986,31
1103,72f5AR6hMeL3BwtcO7HqhS,Alison Goldfrapp,['bath indie'],23133,41
1104,6PqdkEpK81eAm1fJPDLk2r,Bob Stohl,[],39,16
1105,7ei7gHUG6rrXBAx3rzcewF,Headrillaz,[],360,3
1106,1YePRxXaCJ2zQKFCImrKw0,John Harrison,['horror synth'],4005,22
1107,1hIlYgEYU7o3zabMlW27vK,Daniel Goldberg,[],7,0
1108,1r5HqYbJ06Q75oCXSEdoJU,Charles Bernstein,['horror synth'],6045,32
1109,4ZRzj8YvBo7bH7B53AHAqc,Michael Melvoin,[],13,0
1110,7vXdfh8G9fJVGvfUSkqf62,Asobi Seksu,"['dream pop', 'japanese shoegaze', 'noise pop', 'nu gaze', 'shoegaze']",46660,29
1111,3rMsjBq9MBs28Iggy9sWqB,Herschel Burke Gilbert,[],63,3
1112,0thsRaVrq2lrcnDX6lXx3o,Enjott Schneider,[],355,10
1113,72ktMty33X1LsIzHdRr0U5,Tom Scott,"['jazz funk', 'smooth jazz']",30402,31
1114,4Ql23JSzeRcVgkYBqGwDMs,Dhina,['classic kollywood'],834399,37
1115,7n0XJOct9yv45fCWY3t0UJ,Robert B. Sherman,['movie tunes'],1055,41
1116,4e0znrYWbbhlF1FbFQnM3J,Celso Machado,['brazilian contemporary classical'],872,8
1117,7IAuFq7Hl0CH3e6eDxpV8F,Yıldıray Gürgen,['turkish soundtrack'],6165,37
1118,3gQyAckuWyiohxcSdCtc3l,Willy Schmidt-Gentner,[],9,0
1119,4Quwzzu3w9wi25JgsLmXAe,Ginge Anvik,[],25,0
1120,7mC1wcdVz5yzAWC9wjrigv,Tom Scharpling,[],1439,47
1121,76BW6rXXJa22AONP7hNNgX,Terry Lewis,[],635,14
1122,15EWKxh9CT6XDgMsbtSPqN,Will Bates,[],3113,30
1123,3l994DG3WHfCv5AmYnSdkp,Joel Diamond,[],58,0
1124,0laevlV9f6SBJPlwDrqkvx,Matthew Bellamy,[],850,3
1125,3Lab20qnFoYJrEbxLmzOci,Gianluca Sibaldi,[],442,10
1126,3N6WAAPHoIjo6na008793X,Paul Westerberg,"['alternative country', 'alternative rock', 'power pop']",50487,33
1127,5q8S4fnukCiPizXa2fi35M,Hong Dae Sung,['korean soundtrack'],4038,28
1128,5Ly8fxUoUTseDkGV4EDpoX,David Storrs,[],141,7
1129,59pgdw3DKVbgPv7tRwPB7J,Ivan Gerardo,[],4778,33
1130,5T60shnsXD8hlLRDsbvFoO,George Bruns,['movie tunes'],20737,40
1131,6krMKleBJfXYPdCP5q3ypW,Kevin Kiner,['soundtrack'],34327,50
1132,094wrk49mprNRpNbxxCFxW,Dana Kaproff,[],33,0
1133,3XtlMhK4e9ciYsYJPIyloa,George F. Root / Louis Moreau Gottschalk,[],1,0
1134,5kKTUXk9S2ty9Sh1hkcB8U,Saluri Koteswara Rao,[],33,1
1135,55IAvRDbyOUIqjOGJt3TwF,Trond Bjerknes,['nordic soundtrack'],122,7
1136,6jPCpXRGL9A8fwHxb8KYgC,Jude Friedman,[],1,0
1137,1peoHkx4wz3wd82JCss1Ry,Ken Lauber,[],34,1
1138,0qfuxQiPQ79eohvARHBLFs,Peter Kater,"['native american traditional', 'new age']",22549,40
1139,3Ie0iKmYPXlTXUzCiGOmDq,Emilio Kauderer,['latin soundtrack'],1548,24
1140,7hzl8LuLkEkCI0MzZTvGh7,Misha Segal,[],367,45
1141,5tlRnnRU2hOp0Qrb2H9FzG,Gary Ashiya,['japanese soundtrack'],426,7
1142,3VVBwq4JHjrp2JwgDm3rGn,José Nieto,['latin soundtrack'],442,3
1143,1nsifmBsrRrBmJYc4dxvwC,Jerrold Immel,[],73,0
1144,7KNS5c6oME98sqTMyu9hym,Sky Wikluh,['serbian indie'],1036,11
1145,5Fb5lnOYweoOU7Xt5qQ1h6,Ornette Haynes,[],135,41
1146,44hgtaezU6v1t5Oftj8Qad,Ken Tamplin,"['christian metal', 'deep christian rock']",3559,28
1147,4uo8Bp99zyj8HQW1ynweoY,Vicente Amigo,"['flamenco', 'flamenco guitar', 'rumba']",111841,45
1148,0Av9Hln262ro0Z8yhEg4HY,David Reyes,['latin worship'],5712,40
1149,7LL4CLekijuSBG6dN5ugct,Alessandro Cicognini,['classic soundtrack'],406,12
1150,5DlBFdNML0JLfsyOI38VAk,Choi Seung-hyun,['korean soundtrack'],483,5
1151,4kzDOaxI417IInjjYdxzMW,Rob Walsh,[],4,9
1152,35CsFzAi3BR19Ar1wRlPb6,Johnny Klimek,['soundtrack'],4646,41
1153,5hHiA5wolghnRosWzU42KU,Cameron Allan,[],1207,0
1154,6Nva7JhU0nL9SZ8ZvJni6O,Tom Enzy,['slap house'],25819,48
1155,0YpuXLh1Ck69AHkdfVyqXK,Prashant Pillai,[],8187,31
1156,3b5VQoeIP55QawC2oKCYOK,Richard Hageman,"['american modern classical', 'classic soundtrack']",453,9
1157,43Wv1kfTkqiNwYYa4kDR87,Dale Cornelius,[],304,5
1158,5DJzJ9PLpsTKZO3WUIrlB6,David Motion,[],560,17
1159,0iHb0mCbqZTYeb4y9Pirrd,Temple Of The Dog,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'rock', 'supergroup']",1211647,52
1160,4lFhWIrUNwiVLf43RmcFER,Keith Forsey,[],678,18
1161,5oeSSMrqDZWxNUMgPiDgZ6,Paul Oja,"['estonian electronic', 'estonian hip hop']",796,18
1162,1aTDTChWWyiJH3SEnYrdVp,Taj Mahal,"['acoustic blues', 'blues', 'country blues', 'folk', 'harmonica blues', 'jazz blues', 'modern blues', 'traditional blues']",206794,49
1163,56DDzGJXY0xndL9wu9aHUD,Yugo Kanno,"['anime score', 'japanese soundtrack']",160893,54
1164,0a6IhwoUblA8AyUOeFtr03,Joel Goldsmith,[],3109,13
1165,3lN7vuRHMuvG2jtuVn6Muk,Hummie Mann,[],144,10
1166,3d2pb1dHTm8b61zAGVUVvO,Mick Jagger,"['classic rock', 'dance rock']",655628,49
1167,1Zz5UxfKSSqc6hpa3xJPCw,J-Kwon,"['dirty south rap', 'southern hip hop']",261403,48
1168,5vdUledm5TDb053x4InCZm,Billy Goldenberg,[],180,4
1169,4JzBPiRKBOG8U0jef4M60l,Geoffrey Oryema,"['afropop', 'world']",42521,38
1170,1WzXXEpMoYGcwJbHPCUeXH,Michael Lavigne,[],157,42
1171,2sy2OHRJWSjjDUjQd9coa7,Mario Nascimbene,['classic soundtrack'],811,9
1172,5zibX2KkcCOWG9Kxmk1hRm,Baek Hyun Jin,[],2,0
1173,1VN38ZSdtQnHLa8PfTTKZD,Marvin Hamlisch,"['broadway', 'classic soundtrack']",10186,43
1174,2a2ZAGbP1Jl3nv9KBF9LiQ,Reginald Powell,[],0,0
1175,2e7myQwGa7Vyp7sss8brVC,Alfred Newman,['classic soundtrack'],6062,29
1176,65onJ04JFaHZO0RgfBFNKV,Dave Hodge,[],10,0
1177,4fQAD2WdACITXi22fICWQN,Joel Derouin,[],3,0
1178,7fzqCdZku9MNOMAJtA8EyF,Alfons Conde,"['deep soundtrack', 'latin soundtrack']",135,0
1179,01qe6O86TULkQwNofn1zgs,Adam Blackstone,[],5625,34
1180,6HTSX6gCGxBEgURRulDUrS,Chris Boardman,[],194,3
1181,491v9k5NTGBGanwqPNSkuS,Goran Bregović,"['balkan beats', 'balkan brass', 'sevdah']",212187,47
1182,5p6TCmGe9IygOnvamIaZpA,Toru Takemitsu,"['21st century classical', 'avant-garde', 'classical', 'contemporary classical', 'japanese classical', 'japanese contemporary classical']",27145,30
1183,107aGwSQb5nMjjdRCnKE2K,Tony Gatlif,"['balkan brass', 'french soundtrack']",6686,17
1184,4eh3NWjKDBI81nFl9uhWtU,Mickey Hart,"['jam band', 'rock drums']",17600,28
1185,35eFG2HfFuoxcJYZwt80ZA,Alex Heffes,"['british soundtrack', 'soundtrack']",4920,42
1186,7tFFagB7kjwoCTP3QMlzJD,Deb Talan,"['boston folk', 'ectofolk']",13069,48
1187,7i3Mu4ikMmBBnRa1EHmJGc,Marc Perrone,"['accordion', 'french folk']",2254,24
1188,244fcyNSuyhbRlMGfMbYrO,Badly Drawn Boy,"['britpop', 'chamber pop', 'melancholia']",128611,41
1189,69asEYRY2kQtvtQNDxgNRV,Alan Ari Lazar,[],2,0
1190,2mICvoFUV9EpJMZ3dBxAZ1,John Barnes Chance,['concert band'],1074,14
1191,0kqjtzHq2gnLJ5XXwBHtxO,Rona Hartner,[],1658,17
1192,0hVQIxRo7JV2GDPr2gYu6i,Jim Fox,[],43,11
1193,0tzASS9VvInrvmuTqWmYUu,David Mendoza,['lldm'],1640,9
1194,4yUAT1Do55lGQQh8VQOHKf,Buddy Baker,[],608,28
1195,6hyCmqlpgEhkMKKr65sFgI,Yohani,"['desi pop', 'sinhala indie']",174063,56
