,movie_name,release_date,movie_revenue,composer_name,album_id,track_ids
893,Cave of Forgotten Dreams,2010,6467348.0,Ernst Reijseger,3Z6qSH3Vdn81mkl6rYyNs0,"['4QzsQp65ei40HbupWPTrL7', '2m6p0C2csiC4dVxovVAkLj', '5Z3CLoSOYU0HgoGSp3ZVvt', '3PoGQbJD0naFVXtim8ZjY6', '3o5EhloUzHOF6Kzvt8s3zn', '05TKFnI6Cpv7krKEU8Lqp5', '7i48LWDft4eV4uXBH6uQ9s', '2S18pmqG5pTlV2SRBOKlu4', '3pa6PhpWRWkUriohSsTusH', '6vsLopgvKbZ7wN9TyzAk1k', '2dBsAMZ7XSyROPo7ALcxrb', '3Mez3zdfUhuJfgFc9P8kCz', '54YwhDpBVCTGt7X1OBTo8g', '0tAZi3X7dUdd7m8OXB8pMA', '1lARLeOb1GLYeK7YqVPvq4', '4YXClscPa00QynoTq53KPU', '5Yz3b3wdCg79d2kMszfyB5']"
894,American Psycho,2000,34266564.0,John Cale,1wn7VHdkjHcfnsi59kuHM2,"['3kBWmssPSAvAsK5zj4coO5', '6MoLX0dGGLuNH2oUlmZTV6', '4MolgUdVsOpxNNMJO2axIq', '4OtleEDg7vpFh4MJeCSkhr', '4cviNpv1ACaSo4gAzBP55n', '2SPGeo9XjuhuTP9wBD0ZTO', '4Z0lliOcgbSYUnwVbzkuBL', '51NeLt5I2KN3qti5ZmbN0F', '2ObJVplMMMPK5000Qbi040', '0W8n2h33u2lbzI5GcZo77T', '1shK7s1ji8S7dZknuqJKnI', '1KwLXzVe9rMj75XgtsxDs3', '7iFhZNcYZJ16csG8OUPSqa', '1RjsZJhCj3AGS8LTcR9oWd', '2KTa5q8PgrqZqR7H0WvrVZ']"
895,Greenberg,2010,6153967.0,James Murphy,4irniQsUBvpDR25y5fyjdK,"['64Cl2AEeM4SY3YzNESvYWf', '2vvatPoysLtQcjfcO32Z37', '3WCcLCjSuBozxFKSU35T0v', '2QMoWbB4lHEKqCeJQssXcp', '4vZO2cdpIVI6sYxOQD19p2', '21q5K19JFuAdZGxLBYkSNl', '2kbcq1GoJHrKrEd0hsuVV7', '30cLqH7Gwgz6Ea1kTo0xME', '3WIsahYxhW7CvKPJTNfcRS', '0Hi2zuEVLUdiAQYTuD73qz', '7dEtkXPjovCWg7A85GLbsd', '1GjVmTbuP786EFWZDaRGMU', '0I8pRrcK6NwfsZHRGmtBf8', '0NnVlNSuaqt75FWxv3JVFA', '1UYMYm0tlYDavCYFtYUkZV', '1VHQeiU58nDudVRGbk5zsv', '3mx2DdQ5gf3ORktBy6VZuw']"
896,The Others,2001,218947037.0,Alejandro Amenábar,6XNZVBMcrHOzVCeycHIg7a,"['5FScKpsjv0UCnRbO6FAWyJ', '42CR6SWg1qsPx8cxS1O5uc', '7x6pB5JzuRy9WCUuxylILG', '3i1xaeFKfpgeCZvOgjRzfr', '4JpEbS7TNogAeQKEneqWIs', '1CngxwwqzwWt6R0SlCjMex', '0yZeWH1vUDsRXzxWlv6TQ6', '4Gyx8a0Piirlh4WjdoZ3Bp', '0yHZQzk0daH4dnFUYTGeIL', '1JRMxlR25PvqHAqum1cWnJ', '5q4N0G7Tr5ygjJYQRnrX08', '4uYb24knqj3lZLSoHr948H', '4MuAtrVvMLgsAowPWBpbfH', '6ATxOBXy636Z5n3gDNg0U5', '3JuC62ZM3N73zGjGpkeRFm']"
897,Abre los ojos,1997,370720.0,Alejandro Amenábar,4QRB7DotmIRZNq0Y6rfvnd,"['3U6ZXHM4z57xw4SZoQLHEW', '12yldDerqTEV2gmfzkLzSB', '5uW595bpsCz847ZjWkDobV', '3le9tUQ7PGE1ZaYmsy4x3g', '2ArwAzNwSaA6tKfmzpxOeb', '42iWogyAtP6kcy2km87S1Z', '6WiADrEv1CMMiZwADVkCsQ', '0RnXwtcZUUbxgmQsthAGdE', '4qGBAE2VZmQsScKp0NJoXf', '0Zxc6pmMzf10hYtKDffeDu', '7s8mPKA1ZcS1e9aUxebD4R', '1fv7fLEStPNHjDv3egXvNw', '6LizCG78eHpWRc2v2JslL3', '1L0OcsOve1SSK4z1wSz5GA', '7dDfrHepJK5zEgLFGRfPJO', '0EIuwTgP5GZmPFinaDOuup', '3Jv8Ioo9YvwRYMxUPI3NBg']"
898,Shocker,1989,16554699.0,William Goldstein,3P27XJzQk1xb6lWWTrj6bU,"['0CUFBwly06jvXRmNQiUdea', '145lke6eaHeU7qRs0y25JJ', '3t4IIXVHZU0BGubzE3OnLu', '2JtERC6iSY38yDbrL6NS9h', '0n3b5hcFpcW49zm23bNWZY', '4qDCStsjEFLfLvjc5LsAsD', '3Y7arXW23XF6uwvWz27jug', '40WxUPGodlGfAVSv1wh4Om', '0nkSRLOirzXKyz3SiBlSke', '1KMICR7z1kraTyIyRCsgjz', '4vsMUyZkCaPTCSernUX04i', '1D2wJIn6xew9Dk4RMVDvZ2', '0sD9FU3swkZOAhnRurXkJB', '28p7bptEXEdbMdI8AmftFk', '29jwGYEjFWaJLEKZJ2VJ95', '50ki28Uapnym8T322a9ga7', '6OysEBzW0CUz9TlRD6iz2G', '0F4U7xhk40YCFh6n2lrCzi']"
899,Hiroshima Mon Amour,1959,3193.0,Giovanni Fusco,31Kn2wVnREmbATdPVtfDwk,"['2tFlpZhgNXVOhcedrGWKHN', '6dqi2X0PWdex5eWzh3YoTg', '5qq2RM8Avdchgzuhd9lBe1', '0sVVXeuIxwj2xErPoVoPre']"
900,Skyline,2010,73950941.0,Matthew Margeson,3hWcVIdHuxsKin6JkfNAYc,"['1Tnx6Wyai7snZbw9SYdhSn', '1o6LYMwvpwtkNk1iUHnAr6', '3zxMwbmbf6lIEDVp5VUTDf', '7pooC1Bnwp7jRgTWFm8ayg', '4FX2IWbmJkL8v4ata4VGuf', '5LnKiO5LEhFQxhh38sgEcq', '2ZIRrZGaDYjHKyMiryfGyJ', '35mDX44eLqDUQbavUgtSz7', '4SVXXFfIif2AnecpLBMj0q', '5KqWLdwAr8QjuHmjW61UNN', '10HGDE3Di5wYucYowWGt6f', '2vuY0rbQxp4mYdQwM2TOtL', '12dqCKx74DpQknbPKYI39y', '2BMFWIR52uMEho4afPhsld']"
901,My Blueberry Nights,2007,21968877.0,Ry Cooder,66uCNHkYjxJvSAU0XfvAcM,"['0bB9kesE6aP507vzpSy4Gt', '2uQsNHd7eZL2AIO9v2qBcL', '5n1FPnU7CAs6RJJhoFGX47', '1MQDrO5wV9SjLAEi7Xn3RC', '6t6IXHxz5llh7tS7gt727o', '5kjikYIVJvkDPWjTOVu0FI', '3cwUJ26aMP96Hj0wCuTpdE', '2aBI1SRaahO5srjouY1bxF', '0qVLZE699o0yjzlFPxLz1Y', '0HpTQ3O1JnTkmaQ8ZaTqTM', '6LLh1hnrJVzZHQNR00Qcy6', '0VOTbdDhDaYiIV57FkxWBr', '3OHxMmDBzABlP2CWgSOKl3', '4cicRJZftJsrM2u8F262r7']"
902,The Long Riders,1980,15795189.0,Ry Cooder,4kpJ2ay8GmDpofQr5I7qht,[]
903,Trespass,1992,13747138.0,Ry Cooder,4OAL9ioMl5pFXQo0FbEjj7,"['4YXpvKR7SrcALLZn6lUtRz', '2MXjCIINXLyTswa5FZPWzb', '2Co3W1scObSx02SRQFmdTv', '6J8yzdroacIc5yh4saedPh', '4Dss9lr9btZQEUe3YrJJFI', '6Ehwg0LJ5lVgMX6kpbXjv9', '0WfewK8N5ltvUywDGw2RHE', '5lIe1itP0OXP1PTu8bnxpn', '59dDVZvzpZfbQt6XJKku5b', '3KozAULBaS9kbdm85eYiDs', '6UBrlJwgdn3vBr1naekrrR', '6EtyYyBO48UOKYH3MlA7AO']"
904,Crossroads,1986,5839000.0,Ry Cooder,77UqIYxZhslPXUTiq4vDrE,[]
905,Alamo Bay,1985,380970.0,Ry Cooder,1zFlzFQsmVua4RTq54WP5G,[]
906,Roman Holiday,1953,12000000.0,Georges Auric,2CnCQGuJsMzHquLTJSh3lR,"['5lsHJgDAowS2prTDwvG6xD', '75pmOGinJzSwk20JeopZzw', '143XuvzS8bg7Zx3tkYTLtb', '5cKwtxxjq6tlHZBqDcRWnH']"
907,Out for Justice,1991,39673161.0,David Michael Frank,5Xzavell3GfQNn9GlPWbNk,"['1mvpks3CcA6vXIH5HYetuQ', '7101YmyT7syKOKBRA6ivn0', '1eAG9TfpAvOTloDOuBmUsY', '3NSDxTZQSxiTiGuTVC2tHC', '4Pg5lSiBeCtzqpaNxeMKfh', '5JaAegFcEpQ8vewqbjiKb9', '3O9R20ySlxxtGCfp102lot', '2po0t06dqhQhtQa2T2lHfT', '33PqvRKlV8uJaUVXpF1F6W', '4bxV0r6f151ofA05Sa0WXe', '1v6sQgr1HbX8OA9P8XRMBH']"
908,The New Guy,2002,31167388.0,Ralph Sall,4jygg0Zt3KI5roKFtlZLvy,"['7sY1564rt2mil9VE73nbSB', '3NEUL7kZUCclImxk8SbzRh', '52HuC2yvvB0KLCYlhSFbiF', '0lE1d9KNWJs8aCgMEt9ngd', '7sfAvqH0a5bhFK6CP81nko', '38ZdMnxeACiT1x2fSEcgdM', '2SFdgs8m9dlNuAPN81fJq1', '5ibTE8PM3qgdxOwf6Oja7p', '4MVk9mStGGGW73zCxkyl75', '4vtrrBnWiF5Drq87Ra4567', '1AO7Ok4cpiEXc23CP1kfjG', '4n70kEc1qleTPFIL5PWQZB', '2KXuYVxgGU7O6FMTxcSCx8', '6cZysfGjfOs8nIJka1M5Xf']"
909,Hamlet 2,2008,4925288.0,Ralph Sall,7f4r4bUnCnKbSDcd9caETI,"['3aSCFF7B7JnDiOC0cfdnMF', '02PTO2uFR0mzTnxHBcY1nF', '526GlJOYEaFYdZB8TdTe0V', '6zaGiEIv6pt9X2Wl3F7vpf', '24J2FWskAIeDXMtRJIPbwD', '7kOtCFd3PaYs9GAV1P4Kdf', '2BYlKQVhxxZugdfHZG0IvN', '3rnm6hMRjcMqd2snPPw5je', '03SEWg1K7uuo6Y6ROgpn84', '0tu87QTsbtpsdMzwlHdslM']"
910,The Living Sea,1995,87600000.0,Sting,0NA9u4UD9JprFC5OjG9cRV,"['0qFGoN6lBXBUvJcWnhOUPZ', '4muKrGSn8xB3Bud94laORn', '1Ie6XqVRXwAaIsdJtiFros', '6JUn6E90eJRXdLBT1W1T9d', '7d2QiGajbzHaC9XIfx5RHb', '5QZbLOUb8vtultZ7qYentG', '2uVo8Z3t1LzKi5LQisMB2t', '6zMhPZTLj4Umlk0y56PFqH', '3j6oBoprqnIAlZRA2yksn2', '4lWm4NFmLJKBG3l6qBVLNa', '35MEZvgswkrCjdHBRYHxaV', '6P1hlDnWVwprM3st2t8oyO', '13vSa0KmItlGbwFM2wqaIM']"
911,Malibu's Most Wanted,2003,34622504.0,Damon Elliott,2tQuOAd4yRdGpBwqXeJS6n,"['6iOvp75BXFyZ4g5YRouIgJ', '4XJtuh4PJSPz8qUyX02m7w', '6b54wICn8oresrfMOHg4Pu', '5mL6H8a1Tsm0CtCshEDeXj', '3aIiyZAPClnZbyK2CS1Aau', '4joNQQHlmwEWSCHB2cbTpy', '5sUrdQTq7xmJj0nMtt1OqZ', '39kpAraosjCdXPCz8pnIc1', '7jOO2EWiZU68l4D8d2FwEC', '4mK0t4d1wUl8WbMiTUlrYy', '3GKOtZeNuWLTd6pR7XHw7k', '2noMM2eKCP0pFExtvzoEh0', '4KNUKFvU6sCt21jXKDhWDU', '6Zb7cFuOMlcS89Vdc2MktI']"
912,Pirates of the Caribbean: The Curse of the Black Pearl,2003,654264015.0,Klaus Badelt,4Qe057XqKloVNhnPohj6Yo,"['3rPmRqTPwBs5qCotzfqpwO', '35gFlKdC4Pmo88Go1cVrae', '3h2fZOZweqrBrGZlUGSnxP', '5yPdkiVYsRy9H0p9osaudl', '6NbmIRynI3wTN4UWsl39ky', '0fCE6NtM7kwrznu5ehOy22', '27aOrdzMTju0fdYJTCNDXd', '3ai0FOnzj6FK2vuwc31A3W', '1xOeApF92TpNLyAdg933F3', '4AFkbC3xASbT089O6zJVR2', '0QiHMdOI4BZ4D9Lc6kczNl', '2RxzlzFg51M3KqM1PwRKfv', '79adXCFDWnIaT1O2ZJ7P6f', '00f5PRX5IZwqWQUYnHm39U', '08QaHlMPWuO5PUxjl61bXn']"
913,Constantine,2005,230884728.0,Klaus Badelt,2H10lfBEZfVaDB3PACsu9h,"['2PrgDWONNECpbcLj63001p', '7gU5r0M5TYBnOINe1gxIxB', '1Qsz8K2dlVFdhupNwRKkRo', '7ks6GNYfQ3d6LKurZ6bk81', '6BZCZIBIqR3JsDNfwANHiO', '2XgUfH1IFSpOXcFIeRU9h8', '6pOpjHFYGVSJwIXbD6KguO', '18UbyjIu9tozADkj6PViDu', '2tX1oiChpmDi3C5gGXQu41', '034NGCMgZdGfFVXBRSlarx', '2KLpVuSCCB4hav4Tn7iYCo', '6ovaquwOrml327BEepYzE3', '7hFaAMrnW1ZXq25jv3RYuZ', '4tsjAUl3V8fj9X7obyfTRo', '6IZxmMHI0V7UQCkG9WO663', '1jktoG2teLo8OCE2w25jeB', '0JA6K7DFOabLM9Mg5UL5Iq', '6ByXMrCmX5gFgmiMc3v1pq', '6KN9COTVeEvHcC8KkvUdXq', '2FyL5IvURQJs1m8SOFwusW']"
914,The Time Machine,2002,123729176.0,Klaus Badelt,2zP4O1d0NFT6XdlyYHzDFV,"['0DPriZjVB93WcI2EzFl3wp', '5aXngei6RUHCSfqqDrLh3J', '6XABDaWvmWkYBTvAVhpdQ5', '2hurYjXWFXqv3UW4ywHC3G', '1M7qVWbo4SohJIKdGKFLqK', '1kwmjl0QoUkgj49nnSkvng', '15xM8lACDFEaAzOyFaxFAj', '2iaS8Zl5jfBpqNJfxfmS2B', '2I7NyqQl39JOu1gbzhITmF', '3TUEYVW4zqJ5rbptmzBhgs', '5yDeEXknB9IhmMGDP4uA0q', '3vFY7kEAaJF6vdeKqYmfIg', '5rtwaEXWqlemXVKXlKkCxP', '4V70jFvHdaCauPHNJHTpQn', '02edCOGggqkbsorwz59d3j']"
915,Rescue Dawn,2006,7177143.0,Klaus Badelt,3hHY3HDG9pPUjFG6XTX610,"['1dN34khr6tUUlhSTQzUyTj', '6bWPeSGgci0mcbcheclFAZ', '3QLso8pPFAe1xSxqlHQZjP', '510bQCFmhAAZBuSyVWzKrE', '10LCVuQItTUgA5RK2fkBcq', '3fOugHk1cbeSgdpM19MZwH', '6aNPaP8cMCXr6va5YWd5ev', '6nSZeeXWoDzysLn2rTSht4', '53w85T2LUjYKXKeS5DxGsn', '1LAgxcQcW4Oi5Tb5QVnyOO', '5ivNLn5blLQ5G8wGHHE3JP', '4PkBUhwvuY7W7PqgLMAYGK', '6nlD9FTtp3fflz7I4RLuLV', '1pdGGfZjV5y0aKHslOvJsS', '2wyoFvlcCAWKQ5xk6mvQkY', '5iQgLdWqpCg4A1mapv1znI', '4V9dH34dR407IPHVATv9LX', '3U1qgfcU7AB69kSpjOaLa3']"
916,Ned Kelly,2003,6585516.0,Klaus Badelt,2azaA8YaKgUtD6AHDDcjbO,"['2hRz8zDeu7Y6zeAMPXfHy9', '4wJEkISxI9RvDLyuxdBNHJ', '0lWzwWzp5UAYirVxMIojsk', '5mtQYsv5D1pVgziFBKAwnF', '6KUbzgLR3POrBX4mMaEhkf', '5VEvQ4Kik2iyHQHuR4axWB', '2LZa6ZPqUtLDrrrqy0rAWF', '7ohTUjDqndvcVpuXtCXOek', '0Hq7EpJHQ96jRgbseWjHmf', '5i0Oqow1NrpifbkchpcdHT', '24TyFKIIG5iN9q1yemj6xt', '4h6VyYAZBiv4rH1kaeUxro', '6cu2UXHdtWEAduin8ugv1x', '5Ah95oJuDZbV0iMaD6LNOJ', '38Tc2GruFJ7wXGqcqs3cqV']"
917,Wallace & Gromit: The Curse of the Were-Rabbit,2005,192610372.0,Julian Nott,432WkQOMik5HTiAB5cqCxG,"['61IgDvbvpfku6Rce8cF07A', '7rgWUlGeK4I6jGiQxrZ7qW', '37Ci2YNQQL9h1an506y10X', '4i4jgaM7x85wJ4Wc0jroQY', '7nntYzFowRHCPsMJeMgPTw', '0mColBxhCSPe14CzmoORZv', '6Y8n9sqyYQIXJLNSBo2e96', '03MIqyOlVFVzg2Kz6EPpVq', '3nzEEyueOzwLLNiJ2HF1Eg', '6QLzCh6MGEn7FXwfkH4v8k', '25vpAimmxtPFfTPQ4wNrLI', '700MyB8CCUP5AOeSSoMpfV', '1O4oMmlhXAuQ1hgB41D5AL', '35HKyPFFggcQoQMSxLhNIv', '15lKgkoMgCWieqAb1pWhAA', '4wNfBeld5E6SJkJZUdodLv', '5aboM9hZFVzuHVpf91Qyyc', '0ZiiTPDf6cYgBTRP41K3R3', '6DWohjBrR8myDqpYtWXfXX']"
918,Superman IV: The Quest For Peace,1987,15681020.0,Alexander Courage,2DZNlZ5yI1DqS7eVvBGk8z,"['1E4n0Ih5Tw3uKpmBVP8uvb', '5g8bww2DzY2a5HqmXvfNqy', '5Kpe2JixmTATiuYxc4vD2B', '50DgcW6NrbTFlpQCS3eydQ', '70npumdsSPEExx9GTF7Cvm', '1KVPAwHMOUwNCJScIDVc3T', '1EiVBlbdOt8dl8wsfmJCJD', '4OWLnjQFgWSXY2C2ZuegMZ', '1g43ETDZZsLVXPE0yBq82I', '6TwpMjDAsYlzeC1DYrCLfq', '0y9zxix9o44mgApybL4Tta', '2Vwf1Kh5Dd5NNKYHNq9EeR', '63BAxpP9K7Vgzy0VNPwIsk', '4SoV6fAS9dVrA1I4FqX87G', '5ayaldScHSVaKMy9gK2B7N', '17TCkh4CLKAMtt9rCj7SmD', '39ujhA801BvfnwGJ7KvcUv', '5XnVXr3fH40TczLwfcMBEa', '63UCgRRBgpOT9VYcjfMLPy', '2I3Z4UHj6jaRgl7psbOjkY']"
919,The English Patient,1996,231976425.0,Gabriel Yared,2zwrUZpCMl93PAPhydYBkw,"['6bWWxH1TAT5fXfB2StNgfk', '0oViIoYMuyUqep4yG4a29F', '4RGanbRen56a16y3ZiupZd', '7DD4TaWOTrzptzSaPSkyVh', '4SdU4g7XsVOxGu2Xd2maU4', '3c5EtrlQHw5QBE5t8LjsZc', '4Ptj9sSwP9a2I6fwD8A2Iw', '64PSaStyZodywd6BIKWe85', '7c63grR370rTRF0rStHvpH', '4YGM3ncLNEsomt5Q0433Wb', '4Yf3ng4DbluFygHju8NmCJ', '04y6ljln6BV8v7k2deOAeY', '4zxnDa8YM9G7zS7YhCa0Ky', '2zhnDYC1gpEzXD84Imstca', '0NKCLQsC3xAJt35XVe6gdb', '4tgoJp2vwod1403s8TpwfK', '5CeHQHrzcYJubSyk9h5HAt', '30OtZ2yLOYcaZghxtwtvAP', '4jC9i6GOOMNcCfNvd3yWYc', '7JtNrn55bSCqx26uhZ1wui']"
920,City of Angels,1998,198685114.0,Gabriel Yared,2IxykVOZuS5JdJHjhlD2ds,"['0V2bx5QVc6liQmt2iYOVD6', '4E1lxk5QTXEZq6ie3V6GNB', '2pdTOhzvWM6lArWlp9HHzM', '3WJFQZwx4jx1XTasxdsBgr', '2bPwrNmuQ3X2lEiQvKn5hG', '3GsZeZNMeoqtaSZRV9VEmt', '2mtVxf50BYsKNtQoz8sfzm', '11IufCGJJXp2FQaGyDb4mS', '2fskhJ95A0xWX8HBtVeLfD', '0UWZlRgx2XpZFAurdhQHhh', '0lykdJgljz8B30p7rHNcgw', '5taJ7hWVZNhv7dxiRkhOPF', '46U8XM6auW4wtILUai6Y60', '1Q0HVOrmVuMasgsnA2UfC2']"
921,Cold Mountain,2003,173013509.0,Gabriel Yared,1EX8VrF5sQKyYcq1IQD4ls,"['4dp5Wv6ihYCW7PlTyZpEep', '3wxPT46lvtnmggDJS03DIl', '6ow1ERTmrCPg1UXqJoDa0Y', '611KTUXkRqkBWBYchQKToU', '2IvFyR1ft5mjIgrz4scqXB', '5EjHf83FVd53WFr8yfErUi', '4QQlmPMDpOSB9DNFYzsDzU', '3V7joCdcGXAW9w7o7ctLvX', '3DUFMqtynem6XMXTLkR3wf', '4kRGPeHDulsh4hg3barZH3', '0jVepxXjNtS5eldyPcmFK3', '3sYtXKuJ5wGFu5sKtyOGcx', '0eAkT8awa4XzUAGwBAhXDf', '6u4LEmy2iPaWpdtKbkZtJV', '3G4KhZrLgnIbv3BdC0f39K', '1sOFNCVPPtz4OBRi0PTBFf', '7nYEB8XEz09mWEdjCHEBlj', '34hs2Slf1lUznx8a6S0Gmc', '34mhiJVuAy6VhdESJLsvNA']"
922,Shall We Dance?,2004,170128460.0,Gabriel Yared,4oKgZ6bAypcYzDsdV9Gp0L,"['5NpCcoLOgdjpvjUkSugSvG', '42Gzxlj8PpNtmYnuesltnM', '0aW4ESmwgHe5eHgdEVZzJS', '2l8F6oTRbzf8PtQIKvKc8d', '6U0wpCj2ibIvkUVmzwEKuS', '2qWVIpZFDUBFtClHG1MF33', '6K7jgMdtOVGQVqHbGAgRuM', '3GRJBdMobMJ7nv1nnr9Nx5', '6dUc95trNW1DKiNTA4As0G', '0BwK6PDmmTD2GxyWV693nG', '77irTGiBS9ROutIi2ezQf8', '52Kg7KKmIHLFjUe1Ai8Hp3', '3B6cZq2VsJAI3q4fSsiV3F', '7c6tgEm4QJee1o1e3lJTp2', '2RQ83kmbkhRHKxUmmWqzNf']"
923,1408,2007,131998242.0,Gabriel Yared,51C0M5HRIAgFyy5UhTEav7,"['11LZ2g9rZUHhAlBSgCZrsN', '7hsuyXM0gayDeA8Niu2QjB', '78u9kTeQXRrGUFhezC4d3y', '6jmcMGn15Rt8NYnlX6pMd7', '3uwK3Ex9bZPsX17cSYf7kc', '0oKu4ZIDSDEk6Evn20TtZT', '4XnklWAGqSNQKzHNl905QZ', '5dizwAoVFGLe2WvSHsKzaV', '31xPHz0vLFEVm3izGiers1', '0AZuMKEdMuIusxu17mgOya', '7Dme63yEKzidSsN5jiccpB', '4QJVe6oPQL7eaxIKgDZEgp', '2XKpxEf1N8GoHl8WIheULL', '1fvzKHbsCkrtOVtvEiayYb', '2YzmKIRfPjSLR9todH0eK8', '00PSSYCPFUZBE78LLCs3xY']"
924,The Talented Mr. Ripley,1999,128798265.0,Gabriel Yared,5rUvlKJqMKAUCeCFeZzRuU,"['1POSsuCfBi06cpQ6xsh2xH', '3cUGcOZAPn4JdEkK8p8txk', '5fqdLosn9aZREslg9OR0FE', '2LNuDdlGqmUSNTJDtZkIW4', '7dxs4PdZ6haT1BDHv7ZhPv', '6pFxMYHsFTYkkIxGehz3oM', '2lxUobJMYeEDFDvXYD3T8r', '05fIEGHA03sYBJM4bfZ1kk', '3dIc8ntANL1k9Z6lo65vz9', '59gsdNpdtV2GFMepkRbSX1', '5gFNL87iimxlWKtAoztiWj', '3WxWl9kQ0W29fMplwpIkAo', '1XTc89CvqkM42Qc1H3R3Mr', '1nqXEMwCd5z4XtORLdUuBQ', '1cWIou3YtimBBeD2ng34EY', '6q6fdjtkOiTR5pTkgdrbsK', '0AGWVZA46rpy89F6KfqBA7', '30N4SZrwJPTRGY0JCMGIeM', '7542naCr03AHVGPAESVal3']"
925,Sylvia,2003,10000000.0,Gabriel Yared,6HbCGncdSuK3OJuDd0Iio3,"['1sfYBulrhBLdRuKfJKrKVG', '6gSdhMGHPTfhoq8WLiCCZ7', '4saO0PS6g83R1tAaOV3pyW', '3zC5sVgOimn8l6QwcRy32h', '1BPj5Tm6Zdele6vqSJyn3z', '2viORFf3s2GngHTuOid2yl', '5slRE2dBM35gXHNfa2futY', '3Bo9JBbIiXKfkpCKyHi3nx', '3cGOKqaTd6RraDJpENXeyU', '3rHDL3jzQRFgJnMQO0zHmm', '35ihtbjlnltqs746ORjHMK', '6nK4GWakohQVoZ7KnstKws', '2yHgQWtr4gTK5TLNV6Mqlf', '7iHuBxHu6d2KLMVbU2bk1R', '7kITSYeEHgLRmWth8wCDNT', '1maHcAhd3CRkuRXU2z7eO4', '0oxQhObzo0D4aH2xmHV6s4', '5sLOreG0Qxf00rnFcKhIkA']"
926,The Lover,1992,5013090.0,Gabriel Yared,3oZo1Yk1UoolSHsKjc7kAE,"['2rjbeHakeZri0oj1Fgt8Np', '3lNXNHfyv8pWdAcZ4CvOCw', '5w15UZpqVE4ux9P1LgnjpI', '4iw6iouyKsHrgsJtiATCw7', '2uA9H4jVfmS6aAM37D9f3n', '0cBJlubjrFADdwZNhAOA3n', '72n511lhS6PKIp0x5Mu9Ir', '0yl5t5WzLbcwH99oyvbgmF', '4wMHDsuz0cU8fdnlBfhIyI', '2OQQfsTwH8u8ob2qfP1abs', '2mLKlnMJuVr12OnAHyvKFB', '65ZZOSvKWFLasMsf6JNPjt', '10hsxjyrblP41pejy8w7Q7', '0Q3TOVVkEo8gLpx7IYGM2u', '0FHcuLlJYSQvdz2pVBMoO0', '3KuFitU2DOC007zHDjnuxk']"
927,Camille Claudel,1988,3331297.0,Gabriel Yared,2Z3UHgEiiY5EkleYjy4TqB,"['4LdxaRNHytgMB5j70EXINr', '5akxSSVxwLpzDgplKq0gHh', '5sgAJ8MsexXF6t6n8Nnb0V', '6n1sZNYuDEt6iTeBaPRAEj', '103DfKZ963YVctYD8rMrVP', '0y3MHOdpBeeIT9oF8UQkm7', '6HFuoES7C3B48CCsauixLr', '7I93WRDZoXIAaY4z8oAqQ1', '39Xx4lTivPVbR0KGiBbWkW', '3jg8e69PlHQnUW8TYie5lZ', '1LZi5i2EhVI94sO1563vpV', '6Rzxaix07PpUEVZIrJGx6w', '2K7H0z4dlzT0k5ngSyubB4', '02mlXELDpLmUfdcZFMYQcP', '4Ka4kgdEzEiwDY2FqBvPNm', '46ZyeDY1AakKgRhdtNNQjo', '317N3KxM5YSdp4dLX6J9kP', '4DyGPN2QlOeObErxLTEZPr', '2AC0PuJ9KKQBc3IpY8CgwY', '5POAFHPsp381GOen9L3srz']"
928,In the Land of Blood and Honey,2011,303877.0,Gabriel Yared,4VMh8FaUSjdcuDSDGMMppV,"['0RIlSeSlSRCE3u1DgJg5J6', '1TxlRFKHPvdptGUWuHkRRq', '3j1qT5i2gzAz4Vcn4h1a2m', '0ITAt09FyiK4oVk5hzXCTB', '4tPrUjiMMZHqpnhMa1bPPQ', '4HBHp2VIbruC4MaV87rdmP', '1yxuakY9H1Yv6EBPdyPEIs', '6pBnTDUH0L5QPJckOuc91a', '3hZS6AabV5gEwPPvE67NmI', '2gDVGlWifYkNix0qKvhmX2', '24fhVfummmlExEcd8BTJQI', '5sN0lTK72jqe9Fqd1R45UT', '7stYPCjbGznoH5DKBbg1Xc']"
929,Tron,1982,74000000.0,Wendy Carlos,7wIvILO6pAlr0jl46GLXLf,"['3i0ZPn5FqDdKYCHhsZob4A', '3QoLbBxXd0rDBKsjSq1lnE', '7ezBirIx3Uc3i510sBTm0D', '6JxpsczyFmUzo8mUJyK0xj', '0AFD6AMpVoqGgzaYZHm9tc', '3YR2owONfW3nowA5yuggRH', '6EEZ1Br0IU12DhPJ7OJy4e', '3d4mXwL2wcinRNBnyiwf6i', '2FKG4GSyJBM5qqLHwAKIlI', '6h7kp0vSYQobYlsv30RpqH', '79ym2Pd7WUcFCmANBQqnLM', '4vHkGj24jaqNktYNzaNEDS', '1bTk9WEBiGgYtbkksED25C', '30hcCOeoJ6kOL3I29574ZW', '7ghHWBLL2FREECI13grLSW', '68tGzLvRhxp1WBBslFynLk', '3SAikV12uCfkOzb7xMILFj', '7ynvpbicDhaqinczlfo3zK', '2tjOUgQy1dxIcn0aqgW0W9', '3CtvVieTq3DLwLs9vUllAX']"
930,The Shining,1980,44017374.0,Wendy Carlos,7eA1RWzxtmV8x4DO1IKHfI,"['4WnuHIJTLrFkAQdpryLDe7', '46onaZFYtcf0JDnLggx7yT']"
